Column1;Date;EMP;EMP_PART;EMP_TEMP;UNEMP_RATE;UNEMP_DURA_6mth;UNEMP_DURA_6.12mth;UNEMP_DURA_12mth.;UNEMP_DURA_24mth.;EMP_RATE;EMP_ACT;EMP_ACT_RATE;CLAIMS;CLAIMS_RATE;TOT_WEEK_HRS;AVG_WEEK_HRS;AVG_WEEK_HRS_FULL;AWE_ALL;AWE_CONS;AWE_MANU;AWE_PRIV;AWE_PUB;AWE_SERV;VAC_TOT;VAC_CONS;VAC_MANU;IOP_PROD;IOP_CAP_GOOD;IOP_DUR;IOP_ENER;IOP_GOOD;IOP_INT_GOOD;IOP_MACH;IOP_MANU;IOP_MINE;IOP_NON_DUR;IOP_PETRO;IOP_OIL_EXTRACT;IOS;IOS_45;IOS_46;IOS_47;IOS_G;IOS_EDUC;IOS_PNDS;RSI;CAR_REGIS;RETAIL_TRADE_INDEX;AVG_WEEK_RETAIL_SALE;AVG_WEEK_RETAIL_SALE_NON_FOOD;CPIH_ALL;CPI_ALL;CPI_EX_ENER;CPI_GOOD;CPI_DUR;CPI_NON_DUR;CPI_SERV;CPI_CLOTH;CPI_TRANS;RPI_ALL;RPI_GOOD;RPI_SERV;RPI_HOUSE;EXP_TOT;EXP_GOOD;IMP_ALL;IMP_GOOD;EXP_FUEL;IMP_FUEL;EXP_OIL;IMP_OIL;EXP_MACH;IMP_MACH;EXP_METAL;IMP_METAL;EXP_CRUDE_MAT;IMP_CRUDE_MAT;GBP_BROAD;GBP_CAN;GBP_EUR;GBP_JAP;GBP_US;OIL_PRICE;BANK_RATE;CONS_CREDIT_ex_student_loan;TOT_LENDING_APP;TOT_HOUSE_APP;MORT_FIXED_RATE_5YRS;MORT_FIXED_RATE_2YRS;M1;M2;M3;M4;LIBOR_3mth;BGS_5yrs_yld;BGS_10yrs_yld;BGS_20yrs_yld;FTSE_ALL;FTSE250;VIX;SP500;UK_focused_equity;EUR_UNC_INDEX;BCI;CCI;CLI;PPI_MANU;PPI_MACH;PPI_OIL;PPI_METAL;PPI_MOTOR
177;01.09.2012;-4,36659E+14;-7,3278E+14;4,911E+14;0;-6,73971E+14;-1,12996E+14;1,10255E+13;2,02482E+14;-1E+15;-7,9769E+12;-1E+15;-6,36395E+14;0;2,83569E+14;3,12013E+14;0;-4,31966E+14;-5,65506E+14;-1,94742E+13;-2,36687E+14;-1,42424E+14;-2,2247E+14;4,08999E+14;6,89929E+14;5,40672E+14;-2,5347E+14;6,21764E+14;9,48999E+14;-1,18952E+14;5,71757E+14;7,28159E+14;-3,40263E+14;5,69802E+13;-2,42111E+13;5,64017E+14;1,21823E+14;-3,0043E+14;-1,03509E+14;5,12437E+14;-1,56825E+14;0;3,22408E+14;-2,1645E+14;-1,55042E+14;2,43903E+14;2,4556E+14;1,22177E+14;8,14534E+14;2,3618E+14;2,58889E+12;2,30652E+14;2,17453E+13;4,51332E+14;2,14663E+14;7,09245E+14;2,01164E+14;2,73396E+13;8,73094E+14;3,84751E+14;7,60347E+13;2,06771E+14;1,53283E+14;-6,11635E+14;-1,48676E+14;-3,33308E+14;-3,98879E+14;-1,25505E+14;-1,71625E+14;-4,71265E+14;-2,2959E+14;7,80598E+14;-4,19936E+14;1,05061E+14;-7,24551E+14;-4,40466E+14;-3,93114E+14;3,04424E+14;1,11548E+14;-1,20636E+14;1,80759E+14;2,49424E+14;-4,35338E+14;0;3,0631E+14;7,30612E+14;4,59594E+14;-4;-2;;-7,10409E+14;4,16169E+14;3,6194E+14;-575;547;487;;8,78521E+14;2,79914E+14;1572999954;2,39471E+14;2,50231E+14;5923477;1,6537E+14;-3,221E+14;2,3014E+14;4,4381E+14;3,02156E+14;2,58514E+14;9,77351E+14;4,91885E+14
178;01.10.2012;3,58838E+14;-1,22182E+14;1,09624E+14;-1E+14;1,34343E+14;-1,14287E+14;-1,54699E+13;-2,70897E+14;3E+14;2,77322E+14;2E+14;5,39495E+12;0;-6,73474E+14;-1,25393E+14;-8,01072E+14;0;9,40741E+14;0;0;0;-2,22966E+13;8,13013E+14;0;-2,66682E+14;6,97677E+14;-4,14079E+14;5,40051E+14;3,36384E+14;1,1396E+14;9,62703E+14;2,40307E+14;-2,27531E+14;-6,67114E+14;-1,58733E+14;-1,50573E+14;2,92826E+14;3,46221E+14;-5,92119E+14;-1,0543E+14;-9,03961E+14;-1,40467E+14;-2,1692E+13;9,56945E+14;-6,10875E+14;4,35337E+13;-2,44503E+14;-3,03545E+14;1,58688E+14;4,60755E+14;3,75834E+14;5,62768E+14;3,35225E+13;4,12933E+14;-4,14789E+14;7,71785E+14;2,35709E+14;5,31991E+14;6,80396E+14;5,88838E+14;6,42893E+14;4,48672E+13;-2,60371E+14;-2,24928E+13;-6,39502E+14;5,48026E+14;-1,1696E+14;6,72992E+14;-4,62267E+14;-1,20118E+14;-2,16902E+14;2,23214E+14;-5,25709E+14;-6,26136E+14;-2,19789E+14;6,61587E+14;-7,58404E+14;5,37347E+14;-1,0515E+13;8,48788E+13;-2,29849E+14;-1,02667E+14;0;-5,19561E+14;-2,08533E+14;3,76293E+14;-11;-18;3,43894E+14;-1,02055E+14;1,39004E+14;-5,82394E+14;-104;453;4,99E+14;4,72E+14;8,48044E+14;1,69762E+13;1860000038;-1,99878E+14;4,58716E+14;9,17071E+14;1,432E+14;8,909E+14;2,1699E+13;2,50714E+14;2,2189E+14;5,67648E+14;-2,65604E+14;0
179;01.11.2012;2,00656E+14;-1,46735E+14;3,02389E+14;0;4,99169E+14;2,27283E+14;-1,45824E+14;1,36366E+14;1E+14;1,781E+14;2E+14;-1,83736E+14;0;6,94447E+14;6,28933E+14;2,67738E+14;2,16216E+14;-3,75235E+14;0;4,72814E+14;0;2,22966E+13;1,40706E+14;-1,43101E+14;-2,7399E+14;8,07852E+14;1,85E+14;-1,01181E+14;2,88421E+14;-1,37617E+14;1,19689E+14;7,47601E+14;3,41103E+14;8,46659E+14;-1,72915E+14;2,19805E+14;;1,15141E+14;1,58733E+14;-1,16712E+14;-7,97725E+14;-6,55024E+14;0;2,37812E+14;-4,91401E+14;-1,00781E+14;-4,90796E+14;-5,75074E+14;-1,20892E+14;2,56523E+14;2,53912E+14;2,51142E+13;8,65804E+14;-3,3814E+14;8,35415E+14;3,31341E+14;1,78134E+14;-1,78652E+14;1,21938E+14;1,87581E+14;2,93953E+14;-1,32676E+14;8,08064E+14;6,41738E+14;;-1,46035E+14;-5,48378E+14;3,80362E+14;1,67881E+13;9,36513E+14;-3,52663E+14;7,43307E+14;6,32949E+14;1,21537E+14;2,04249E+14;-3,25323E+14;3,62739E+14;3,6501E+14;3,78529E+14;1,81623E+14;-7,36583E+14;-2,40289E+14;0;-4,59329E+14;-2,69398E+14;1,52405E+14;-4;-6E+14;8,9047E+14;-7,58672E+14;-4,12018E+14;-3,12481E+14;-1,95E+14;32;2;-1,23E+14;1,34328E+14;8,27735E+13;1586999989;2,84267E+14;1,13767E+14;1447874;-1,543E+14;3,0833E+14;1,9155E+14;-3,3382E+14;2,43326E+14;-3,00131E+13;-7,11747E+14;-9,81836E+14
180;01.12.2012;-5,01262E+14;-4,16923E+14;-9,70881E+14;0;-9,17055E+14;1,56079E+14;5,63382E+14;2,01124E+14;-1E+14;-2,54235E+14;-1E+15;-1,05828E+14;-1E+14;1,15274E+14;0;2,67023E+14;-4,32901E+13;-5,65506E+14;3,89106E+14;-2,36128E+14;0;-2,22966E+13;-1,998E+14;0;2,7399E+14;1,25644E+14;2,2156E+14;4,09576E+14;1,22852E+14;1,83071E+14;9,52388E+14;-1,69635E+14;1,57661E+14;7,35297E+14;1,15608E+14;3,28977E+13;1,57898E+14;-6,92843E+14;-6,40137E+14;-4,27808E+13;9,11168E+14;-5,4915E+14;-6,53597E+14;-7,1514E+14;1,10228E+14;-1,01164E+13;9,79196E+14;1,03848E+14;;1,95905E+14;2,2107E+14;1,43162E+14;5,19424E+14;-3,36063E+14;-2,14883E+14;8,39063E+14;1,84927E+14;-5,39796E+12;2,67797E+14;7,0854E+14;3,84127E+14;2,92548E+14;4,00012E+14;4,75451E+13;2,15277E+14;1,91666E+14;2,74952E+14;1,28656E+14;2,59563E+13;2,61971E+14;4,04545E+14;-7,17584E+14;1,22807E+14;-1,65569E+14;4,8568E+13;8,31079E+14;;3,63682E+14;-1,05051E+14;4,2988E+14;1,14002E+14;3,98468E+14;0;8,36996E+14;1,35733E+14;2,88869E+14;-1E+15;-8E+14;7,17752E+14;1,14376E+14;1,58187E+14;1,38156E+14;-5,8E+14;786;726;545;9,12855E+13;2,79257E+14;1802000046;7,04337E+13;1,45988E+14;-1789291;-4,29E+13;7,58E+13;1,7752E+14;-1,23417E+14;1,42462E+14;6,44976E+14;2,67499E+14;1,96271E+14
181;01.01.2013;-2,47657E+14;-2,70703E+11;-2,34434E+14;2;1,49629E+14;3,26471E+14;1,67135E+14;2,62024E+14;-2E+14;-7,949E+14;0;-6,62318E+14;-2E+14;-5,23807E+14;3,12989E+14;0;2,16685E+14;-1,1407E+14;-3,89106E+14;-2,36687E+14;-2,05128E+14;2,22966E+13;9,95033E+14;-8,00427E+14;0;-1,37145E+14;-1,60646E+14;-3,75735E+14;1,21361E+14;-2,06193E+14;-3,00684E+14;-1,12175E+14;-2,14576E+14;1,57484E+14;-1,50553E+14;2,14694E+14;6,5062E+14;1,15808E+14;2,79377E+14;-6,45164E+14;-1,02565E+14;-3,30943E+14;-3,28408E+14;3,58209E+14;-7,335E+14;1,19086E+14;-4,88399E+14;-3,85554E+14;-1,83522E+14;2,53599E+14;2,18463E+14;2,12273E+14;2,03511E+14;-4,70112E+12;-5,10819E+14;3,09846E+14;1,31357E+14;4,11038E+14;2,67484E+14;2,84355E+14;2,76743E+13;1,39918E+14;-1,73663E+14;-4,2325E+14;-1,31469E+14;-2,18262E+14;-2,25035E+14;-2,88478E+14;-4,51852E+14;-3,93498E+14;-1,54345E+14;1,41315E+13;-1,41651E+14;3,21028E+14;-4,8568E+13;-1,06177E+14;-1,71884E+14;-8,92751E+14;-2,55053E+14;5,1076E+14;-1,16509E+13;3,1164E+14;0;-2,646E+14;-5,53368E+14;-4,46248E+14;-2;-24;1,45808E+14;6,38794E+13;1,15408E+14;4,22269E+14;-6,5E+14;1749;2328;1678;6,08168E+14;5,16145E+14;1427999973;4,91978E+14;2,91149E+14;2414694;;-5,64E+14;1,9768E+14;2,4418E+14;4,83226E+14;1,54657E+14;5,32861E+14;4,88999E+14
182;01.02.2013;8,70847E+14;-1,35627E+14;6,2228E+13;-1E+15;-1,41257E+13;-6,63961E+14;2,20751E+13;6,44471E+13;0;-1,11392E+14;-1E+15;-3,48995E+14;0;2,09556E+13;0;0;0;1,894E+13;9,6994E+14;2,36687E+14;-4,11523E+14;-2,22966E+13;-1,98216E+14;0;0;4,59243E+14;-4,0568E+14;-4,37354E+14;-1,58058E+14;-1,28132E+14;2,88829E+14;5,4517E+14;7,95911E+14;-6,06997E+13;-1,16754E+14;6,81222E+14;-8,24234E+14;8,06921E+13;4,68446E+14;-2,15983E+14;1,36521E+14;1,20814E+14;-2,19539E+14;1,06699E+14;1,5825E+14;-1,48125E+13;1,57867E+13;1,89833E+14;3,34033E+14;2,81105E+14;2,82637E+14;1,51315E+14;4,22313E+14;-2,88665E+14;2,20274E+13;1,90992E+14;1,37205E+14;7,67214E+14;2,93286E+14;4,37256E+14;2,88639E+14;3,66402E+13;2,73927E+14;-1,29259E+14;-6,96121E+14;-1,3168E+14;-1,03829E+14;-3,45607E+14;-1,91905E+14;-7,0138E+14;1,12575E+14;-2,48194E+14;6,57267E+14;1,514E+14;4,41136E+14;7,74363E+14;-3,05064E+14;-1,29666E+13;-3,44189E+14;1,3881E+14;-3,04779E+14;2,69919E+14;0;-1,59736E+14;2,29234E+14;5,22912E+14;-9E+14;-19;1,3017E+14;;3,54092E+14;1,87242E+14;-2,3E+14;-202;;966;1,86873E+14;5,0395E+14;1551000023;1,09999E+14;-2,74441E+11;-4564933;1,95E+14;-3,865E+14;2,2309E+14;1,01719E+14;9,71387E+13;5,5843E+14;8,8184E+14;1,94932E+14
183;01.03.2013;1,5723E+14;6,76301E+14;-1,24846E+14;-1E+14;9,16291E+14;-4,6847E+14;-5,52793E+14;-1,7279E+14;1E+14;3,82056E+14;0;-9,10516E+14;0;-8,38487E+14;-3,12989E+14;0;-1,74677E+14;-1,13209E+14;7,69235E+14;2,36128E+14;8,2136E+14;-1,80185E+14;2,35305E+13;8,00427E+14;0;1,13896E+14;3,49511E+14;9,31689E+14;2,06193E+14;2,3176E+14;9,44517E+14;5,25515E+14;1,79578E+14;-4,43937E+14;-2,33918E+14;4,7628E+14;-4,90719E+14;-1,14877E+13;-1,37257E+14;-2,51792E+14;-1,59457E+14;-1,87333E+14;2,19539E+14;2,35571E+14;-1,45988E+14;-3,13512E+14;-1,82376E+14;-1,15267E+13;-2,73212E+14;2,04186E+14;1,98431E+14;2,2505E+13;2,15563E+14;-1,81416E+14;-3,56538E+14;3,37657E+14;1,69537E+14;-7,93742E+14;3,41723E+14;2,17629E+14;4,34255E+14;1,66423E+14;3,019E+14;5,00619E+14;2,78096E+14;3,51946E+14;3,68048E+13;1,08953E+14;7,03549E+13;1,03797E+14;4,50145E+14;5,06041E+14;-4,15644E+14;-1,66671E+14;7,41293E+14;2,34803E+14;-7,97188E+13;-1,18413E+14;3,44412E+14;-8,32352E+14;-2,63156E+14;-6,75152E+14;0;-1,2093E+14;5,5024E+14;3,62249E+14;1E+15;-2;4,15683E+13;-7,47918E+14;;-3,35704E+14;-3;-1895;-2013;-1381;;1,58544E+14;1269999981;3,53553E+14;1,65567E+14;5118083;1,4097E+13;1,0646E+14;2,529E+14;-3,41594E+13;1,72736E+14;-4,20664E+14;8,77578E+14;-9,74184E+14
184;01.04.2013;-7,35663E+14;-2,94551E+14;-5,03779E+14;0;-2,77445E+14;4,7847E+14;1,86716E+14;3,42646E+13;0;-7,64258E+14;-1E+14;-1,32191E+14;-1E+14;1,88561E+14;3,12989E+14;0;4,94193E+14;6,25204E+14;-1,91755E+13;4,70589E+14;0;4,66233E+14;1,34747E+14;7,4108E+14;2,66682E+14;-1,13314E+14;-9,86201E+14;-1,186E+14;1,19333E+14;4,57144E+14;-1,89804E+14;-2,94394E+14;-5,57726E+14;6,65338E+14;9,32408E+14;1,16231E+14;1,61412E+14;1,14877E+13;-1,59207E+13;1,6493E+14;-1,03867E+14;-1,11297E+14;5,46748E+14;0;-1,10907E+14;8,15262E+14;-6,15387E+14;-1,34451E+14;-4,35126E+14;-6,6345E+14;7,91312E+14;5,52083E+14;-1,45306E+14;-1,57629E+13;2,57599E+13;-8,98449E+14;8,83543E+14;-1,18882E+14;4,53621E+14;3,50535E+14;7,68226E+14;;-2,72309E+14;-4,39857E+14;2,67218E+14;2,94433E+14;-8,25964E+14;1,16386E+14;-1,26103E+14;3,03749E+14;-5,65674E+14;-1,09336E+14;-3,78424E+14;8,36825E+14;-2,99873E+14;-6,87669E+14;1,29573E+14;1,03047E+14;;4,88273E+14;1,5794E+14;-5,91075E+14;0;-4,80287E+14;1,2417E+13;2,9127E+14;-2;-3E+14;1,26752E+14;2,85661E+14;3,0621E+14;-3,33079E+14;-1,4E+14;-1032;-1944;-1894;2,81799E+14;1,93022E+14;1352000046;1,79242E+14;2,80645E+14;-3972285;-2,85E+14;1,9501E+14;2,715E+14;-8,56951E+14;3,96296E+14;-7,95922E+14;-1,23567E+14;-2,92826E+14
185;01.05.2013;2,67255E+14;4,04784E+13;-9,51482E+14;0;0;2,12523E+14;-6,55024E+14;2,10305E+14;1E+15;1,75056E+13;1E+14;-1,37988E+14;0;1,67312E+14;0;0;-1,90482E+14;-4,37228E+13;1,91755E+13;0;0;-1,75059E+14;2,08144E+14;6,89929E+14;-2,66682E+14;3,39559E+13;-2,30587E+14;-1,20023E+14;-1,31345E+14;1,80796E+14;2,36697E+14;-3,39622E+14;1,00168E+14;2,48867E+14;3,0842E+13;4,13224E+14;4,41353E+13;2,29358E+14;-1,41416E+14;-1,87127E+14;2,06666E+14;2,2247E+14;-3,2769E+14;4,69484E+14;2,08469E+13;3,30087E+14;1,83491E+14;1,93619E+14;2,42399E+14;1,28502E+14;2,16258E+13;3,6721E+14;-1,09292E+14;7,50151E+14;1,1766E+14;5,38656E+14;1,80402E+12;4,01209E+13;2,1109E+13;-8,18691E+14;3,83994E+14;2,15422E+14;1,78573E+14;3,69749E+14;4,09312E+14;5,33819E+14;1,34332E+14;3,89255E+14;2,17866E+14;-7,667E+14;1,3012E+14;3,26098E+14;1,36801E+14;-7,79615E+14;-2,62158E+14;;3,50304E+14;-5,12722E+12;2,29524E+14;2,82375E+14;-2,02608E+14;3,03174E+14;0;1,49773E+14;4,46349E+14;4,95337E+14;-17;-18;5,3459E+14;4,61376E+14;6,49836E+14;4,84789E+12;1E+12;159;1638;1336;2,43719E+14;2,83403E+14;1629999924;2,05502E+14;-1,06499E+14;-6648587;-1,2718E+14;3,3923E+14;2,733E+14;-2,38191E+13;3,33131E+14;-1,64291E+14;-7,13015E+14;0
186;01.06.2013;1,89984E+14;-5,15465E+14;-3,19183E+13;-1E+15;-2,3287E+14;3,89511E+14;-1,32306E+14;-1,05598E+14;1E+14;1,43E+14;1E+15;-1,89049E+14;-1E+15;6,24937E+14;3,12013E+14;2,66312E+14;-4,28266E+14;1,86047E+14;1,91388E+14;0;2,82277E+14;0;1,11733E+14;0;0;1,12361E+14;3,58604E+14;2,49335E+14;-1,94181E+14;1,11919E+14;1,73917E+14;9,03392E+14;1,75636E+14;-5,18808E+14;-9,03961E+14;1,203E+14;-1,54389E+14;0;-1,0225E+14;-6,68899E+14;4,53516E+14;-2,2247E+14;1,09349E+14;-1,17165E+14;4,84262E+14;1,60086E+14;6,04231E+14;6,10993E+14;1,04012E+14;;1,00578E+14;-7,9586E+14;-1,19723E+14;-3,63556E+14;2,37732E+14;2,88538E+14;1,00259E+14;-8,57302E+14;5,68298E+14;-2,10894E+14;1,34042E+14;1,45155E+14;1,18638E+14;2,02633E+14;9,20325E+14;1,07123E+14;-1,14899E+14;-1,37971E+13;-2,26361E+14;-1,44656E+13;5,96178E+14;4,84638E+14;6,31789E+14;1,13436E+14;4,67655E+13;-1,65635E+14;8,57373E+14;2,37556E+14;-3,14666E+14;-2,42963E+14;1,25477E+14;3,5124E+14;0;4,34819E+14;-2,26E+14;-2,20618E+14;-3E+14;-6E+14;1,00829E+14;2,44558E+14;4,37631E+14;8,073E+14;2,3E+14;3363;3601;2488;-5,44555E+14;-3,92745E+14;1686000061;-1,51129E+14;-6,09577E+14;3839643;6,238E+14;5,5713E+14;2,68E+14;1,92434E+14;1,98674E+14;3,68244E+13;-8,98479E+14;9,7704E+14
187;01.07.2013;1,03173E+14;4,92065E+14;5,73798E+12;0;7,82273E+14;0;3,3241E+14;-4,25533E+14;0;9,20474E+14;1E+15;-2,3182E+14;-1E+14;1,2452E+14;0;0;0;-1,30965E+14;-1,91388E+14;2,34467E+14;-3,2326E+14;-2,20995E+14;-7,43498E+14;-6,89929E+14;-2,7399E+14;0;1,07057E+14;-7,52287E+13;1,22474E+14;1,11236E+14;-2,4434E+14;-1,42202E+13;3,2591E+14;3,89358E+14;1,79982E+14;-5,8342E+13;2,23786E+14;2,28833E+14;-1,03307E+14;4,46429E+14;1,13058E+14;1,11297E+14;-4,38117E+14;5,84455E+14;2,41255E+14;1,75773E+14;1,20412E+14;9,12406E+14;;2,4677E+14;2,13926E+13;1,63548E+14;2,64743E+14;7,1169E+14;1,99617E+14;1,45135E+14;1,35965E+14;-7,75114E+14;2,69434E+14;4,18543E+13;1,67428E+13;2,58862E+14;-2,4836E+14;-4,60015E+13;-2,67674E+14;-3,61446E+14;7,12422E+14;-1,12005E+13;1,80741E+14;1,94461E+14;-7,26298E+14;-5,6221E+14;-2,47677E+14;-1,25521E+14;-1,4898E+14;-6,13425E+14;-1,28209E+14;-1,14589E+14;-1,19967E+14;3,93896E+13;-1,9968E+14;4,75652E+14;0;8,72028E+14;2,56819E+14;3,02742E+14;-2;-1E+15;6,07973E+14;6,48992E+14;2,41017E+14;5,35609E+14;1,5E+14;4,74E+14;1647;1135;6,47995E+14;7,50026E+14;1344999981;4,82777E+14;6,20227E+13;-1082196;6,653E+14;7,7927E+14;2637;6,43749E+14;3,72446E+14;3,14226E+14;-4,52285E+14;4,87093E+14
188;01.08.2013;2,72398E+14;3,80532E+14;1,82682E+14;-1E+14;7,76201E+14;-4,59851E+13;-1,22428E+14;-1,93763E+14;2E+14;1,55336E+14;1E+14;-2,52388E+13;-1E+15;4,24278E+14;3,11042E+13;2,65604E+14;0;1,49535E+14;0;0;2,05128E+14;0;2,21411E+13;0;2,7399E+14;-5,60226E+14;-1,9551E+14;2,45084E+14;-2,35305E+13;-1,00056E+14;3,01647E+14;-2,38716E+14;-2,17155E+14;-2,49193E+14;-2,25489E+13;3,80274E+14;-2,3794E+14;3,42271E+14;2,76515E+14;-7,82564E+14;-2,26244E+14;0;0;5,81059E+14;-3,62101E+14;-2,62466E+14;-3,6167E+14;-4,28852E+14;-6,14147E+14;2,29824E+14;1,63823E+13;1,09086E+14;2,6E+14;2,81678E+14;-5,19972E+14;1,54723E+14;2,77171E+14;3,01101E+14;2,95393E+14;4,57572E+14;1,54192E+14;2,24772E+14;3,11342E+12;5,96597E+14;-5,51427E+14;-5,9577E+14;-8,58815E+14;2,6101E+14;-1,89308E+14;-1,2374E+14;7,09801E+13;-1,08183E+14;2,11309E+14;1,85356E+14;1,64412E+14;5,08492E+14;1,3578E+14;2,14254E+14;4,21524E+14;2,18639E+14;2,18399E+14;3,05413E+14;0;2,87941E+14;3,67667E+14;3,40426E+14;-4;-4;6,95326E+14;2,75776E+14;3,82752E+14;5,53927E+14;3,2E+14;2085;2378;1364;-2,87606E+14;-1,67947E+14;1701000023;-3,17983E+14;-7,47874E+14;-2067293;9268;5,0513E+14;2,289E+13;3,28231E+14;-8,91768E+14;2,47671E+14;6,32628E+14;-9,7229E+14
189;01.09.2013;3,87386E+14;7,81063E+14;-2,5E+14;-2E+14;-2,78764E+14;-6,31278E+14;-2,2651E+14;-3,09075E+14;2E+14;5,06698E+14;0;-3,67081E+14;-1;2,26921E+14;-3,11042E+13;-2,65604E+14;0;0;0;-2,34467E+14;0;0;7,27276E+14;0;5,26437E+13;1,33931E+14;9,82326E+14;-3,16289E+14;2,35305E+13;1,22156E+14;1,02332E+14;6,02152E+14;1,29591E+14;3,77895E+14;1,80796E+14;-3,99673E+13;4,70349E+14;-1,1396E+14;4,9271E+14;1,44849E+14;9,01923E+14;1,65475E+14;-5,50359E+14;-3,4823E+13;8,42871E+14;3,11322E+14;1,08109E+14;9,18064E+14;3,56658E+14;2,53582E+14;2,16188E+14;3,70756E+14;1,56653E+14;7,35053E+14;5,11543E+14;4,44144E+13;5,88344E+14;7,40986E+14;2,83522E+14;3,3738E+14;3,38327E+14;1,33372E+14;-3,94966E+14;-5,51772E+14;2,50177E+14;3,69489E+14;4,93783E+14;-6,60664E+14;1,42336E+14;-1,65901E+14;-3,84285E+14;8,75911E+14;-1,75992E+14;-8,15169E+14;-1,1339E+14;-2,34803E+14;2,06636E+14;1,78148E+12;1,98885E+14;3,78655E+14;2,28239E+13;2,8361E+14;0;2,03274E+14;3,79612E+14;6,86947E+14;5E+14;-4;-2,44437E+14;-7,54803E+13;-9,17689E+13;1,08838E+14;4,3E+14;1913;1355;5,79E+14;;1,91653E+14;1660000038;2,93156E+14;5,07034E+14;3366552;7,678E+14;1,9271E+14;1,788E+14;-5,10759E+11;-1,17283E+14;-1,21016E+14;-4,51468E+14;-2,92255E+14
190;01.10.2013;2,64018E+14;-4,26388E+14;4,99377E+14;-2;-2,59522E+14;-5,02514E+14;-3,73439E+14;8,92863E+14;2E+14;2,84905E+14;0;-3,40146E+13;-2;1,33848E+14;0;0;0;-1,49535E+14;3,8241E+14;2,34467E+14;2,04708E+14;0;2,68113E+14;6,89929E+14;2,53178E+12;-5,55866E+14;1,06953E+14;-1,91904E+14;-2,35305E+13;-1,89421E+13;-3,39944E+14;2,20535E+14;-3,22408E+14;-3,38134E+14;-1,80796E+14;-4,16314E+14;-4,13852E+14;7,95007E+14;-1,25788E+14;3,31309E+14;-5,62748E+14;-3,28767E+14;4,40529E+14;1,04107E+14;-8,42871E+14;-1,96589E+14;-5,99163E+14;;-1,31008E+14;1,44262E+13;7,70311E+14;1,49536E+14;-9,16088E+14;-4,54242E+14;-2,38332E+14;1,74632E+14;7,03032E+14;-7,29274E+14;1,22102E+14;-3,60125E+14;1,56111E+14;5,79696E+14;-9,64641E+13;-5,51979E+14;3,3488E+14;4,365E+14;-1,21679E+14;4,16779E+14;-1,69469E+14;-6,71096E+14;2,76385E+14;-6,09656E+14;-3,53167E+14;-8,87564E+14;-3,13615E+14;-3,62877E+14;-1,18383E+14;1,52868E+14;-7,26355E+14;-3,43122E+14;1,43311E+14;-2,284E+14;0;;1,36612E+14;1,88696E+13;-3E+14;-6E+14;1,93006E+14;6,77649E+14;1,41963E+14;-6,03125E+14;-3E+14;-1298;-1659;-1464;4,02577E+14;3,76375E+14;1375;4,363E+14;3,65314E+14;3082011;1,81E+14;-2,871E+14;1,246E+14;-5,87418E+14;2,27702E+13;-4,66236E+14;-2,71862E+14;9,75134E+14
191;01.11.2013;-3,62611E+14;-4,89537E+14;1,05297E+14;0;7,22677E+14;5,02514E+14;7,10903E+14;6,64454E+14;-1E+15;1,26598E+14;0;-2,64704E+14;-1;-1,85376E+14;-3,12013E+14;-2,66312E+14;0;1,88147E+14;5,70886E+14;0;0;0;8,77969E+14;6,45385E+14;0;1,11421E+14;-2,90557E+14;2,96947E+14;8,73368E+14;7,84318E+13;-2,27273E+14;-4,11017E+14;0;-1,46572E+14;0;;-1,70459E+13;0;8,72521E+14;3,04041E+14;1,23389E+14;1,74107E+14;-9,93934E+14;1,15009E+14;9,62703E+14;1,78801E+14;1,07593E+14;3,39088E+14;-1,75938E+14;5,54288E+14;1,73348E+14;1,58069E+14;8,55154E+14;-3,74051E+14;5,39861E+14;3,07646E+14;4,20338E+14;1,84002E+14;2,08707E+13;1,27238E+14;2,69151E+14;3,38813E+14;-2,11671E+14;4,48715E+14;-8,39893E+14;-1,10607E+14;;-2,67541E+14;2,50659E+14;-1,2237E+13;-2,15566E+13;2,09342E+14;1,02415E+14;5,81559E+14;8,15392E+14;3,52072E+14;1,08937E+14;1,28688E+14;1,18813E+14;2,48223E+14;6,21157E+14;-1,18462E+14;0;2,20914E+14;5,96145E+14;2,72701E+13;-1E+14;-4;5,81497E+13;-1,62198E+14;-7,77961E+14;;6,8E+14;402;8,14E+14;7,8E+14;-1,03369E+14;-8,66033E+13;1369999981;2,76633E+13;7,83165E+14;-5382031;1,615E+14;-2,119E+14;1,009E+14;-7,22557E+14;3,28127E+14;-3,72527E+14;9,0703E+13;-1,95122E+13
